name;addresses_road_name;addresses_neighborhood_name;addresses_district_name;addresses_zip_code;url;imatge;geometry/type;geometry/coordinates_0;geometry/coordinates_1;coord0;coord01
Margalló de la pl. del Dr. Letamendi;" Plaça del Doctor Letamendi, 7";l'Antiga Esquerra de l'Eixample;Eixample;08007;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/margallo-de-la-pl-del-dr-letamendi_99400455057.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/99400455057-arbrespalmereschamaeropshumiliseixampleg4%5B1%5D.jpg;Point;429833.179;4582257.184;42.9833179;45.82257184
Lledoner de la  Plaça Sagrada Família;" Plaça de la Sagrada Família,9999";la Sagrada Família;Eixample;08013;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-lledoner-pl-sagrada-familia_99400455067.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610141114240057-02-94_1.optimized.72d04a90.jpg;Point;430856.7427;4583829.391;43.08567427;45.83829391
Livistona de la  Plaça Major de Nou Barris;Carrer del Doctor Pi i Molist,131;la Guineueta;Nou Barris;08042;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-livistona-d-australia-consell-municipal-del-districte-de-nou-barris_99400455069.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121312070088-08-94_1.optimized.d2db2627.jpg;Point;430710.4923;4587548.74;43.07104923;45.875487400000004
Livistones xineses de l'Ateneu Barcelonès;Pl Vila de Madrid,11;el Barri Gòtic;Ciutat Vella;08002;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-livistona-de-la-xina-c-canuda-6-pati-de-l-ateneu-barcelones_99400455070.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610201232530031-01-93_1.optimized.cdd93efb.jpg;Point;430745.6142;4581753.662;43.07456142;45.81753662
Ginkgo dels jardins de Moss¤n Cinto Verdaguer;Carrer del Doctor Font i Quer,17;el Poble-sec;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-ginkgo-jardins-de-mossen-cinto-verdaguer_99400455074.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061326180139-03-98_1.optimized.69a9fd26.jpg;Point;430130.5809;4579877.206;43.01305809;45.798772060000005
Ginjoler dels jardins Joan Maragall;Passeig de Santa Madrona,7;el Poble-sec;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-ginjoler-jardins-de-joan-maragall_99400455075.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061346570138-03-98_1.optimized.4a70b0da.jpg;Point;429447.6372;4579903.676;42.94476372;45.79903676
Alzina dels jardins de Bacardí;Travessera de les Corts,118;la Maternitat i Sant Ramon;Les Corts;08028;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-d-interes-local-alzina-jardins-de-bacardi_99400455080.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610161509180063-04-94_11.optimized.746606c6.jpg;Point;426901.3197;4581330.094;42.690131969999996;45.81330094
Freixe de fulla estreta del Jardí Botànic Històric;Avinguda dels Montanyans,30;el Poble-sec;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/freixe-de-fulla-estreta-del-jardi-botanic-historic_99400637941.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201910041336470171-03-15_1.optimized.055071e8.jpg;Point;429085.5058;4579830.932;42.908550579999996;45.79830932
Garrofer de Can Miralletes;Carrer de Sant Antoni Maria Claret,310;el Camp de l'Arpa del Clot;Sant Martí;08041;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/garrofer-de-can-miralletes_99400637944.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201910041332170172-10-16_1.optimized.b8722835.jpg;Point;431352.7976;4585071.603;43.135279759999996;45.85071603
Plàtan de la  Plaça Catalunya - Fontanella;Carrer de Fontanella,1;la Dreta de l'Eixample;Eixample;08010;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platan-de-la-placa-catalunya-fontanella_99400638002.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201910041255250177-02-17_1.optimized.17a30866.jpg;Point;430742.4913;4582038.769;43.07424913;45.820387690000004
Tipuanes de la  Plaça Sant Felip Neri;Pl Sant Felip Neri,4;el Barri Gòtic;Ciutat Vella;08002;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/tipuanes-de-la-placa-sant-felip-neri_99400454937.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610200947590021-01-93_1.optimized.5c8de578.jpg;Point;431027.5645;4581655.377;43.10275645;45.816553770000006
Tilúlers de la Rambla Catalunya;Rambla de Catalunya,70;la Dreta de l'Eixample;Eixample;08007;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/til-lers-de-la-rambla-catalunya_99400454942.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/2016%2C10%2C20085235%2C0105-02-96_ROY_6-7182-760x428.jpg;Point;430008.9446;4582565.017;43.00089446;45.82565017
Teix de la Facultat de Geografia i Història;Carrer de Montalegre,8;el Raval;Ciutat Vella;08001;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/teix-de-la-facultat-de-geografia-i-historia_99400454946.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610201208530159-01-13-web.optimized.f9aa9043.jpg;Point;430393.1454;4581696.068;43.03931454;45.81696068
Washingtònies de la  Plaça Lesseps;Carrer del Torrent de l'Olla,223;la Vila de Gràcia;Gràcia;08023;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/washingtonies-de-la-placa-lesseps_99400454986.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610051232360022-06-93_1.optimized.f34ec045.jpg;Point;429004.9236;4584332.731;42.90049236;45.84332731
Pins pinyers dels jardins de la Torre Girona;Carrer de Jordi Girona,31;Pedralbes;Les Corts;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pins-pinyers-dels-jardins-de-la-torre-girona_99400454995.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061044560068-04-94_1.optimized.2b5a9b73.jpg;Point;426115.5391;4582327.896;42.61155391;45.823278959999996
Pi pinyer de l'Orlandai;Via Augusta,313;Sarrià;Sarrià-Sant Gervasi;08017;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pi-pinyer-de-l-orlandai_99400454998.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061436250149-05-10_1.optimized.38cd10e9.jpg;Point;426845.9717;4583376.712;42.684597169999996;45.833767120000005
Eritrina del carrer Enamorats;Carrer dels Enamorats,76;la Sagrada Família;Eixample;08013;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eritrina-del-carrer-enamorats_99400455039.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121334100150-02-10_1.optimized.d1e00d1c.jpg;Point;431621.5842;4584026.754;43.16215842;45.84026754
Alzines del Parc del Laberint;Carrer dels Germans Desvalls,48;Horta;Horta-Guinardó;08035;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/tarongers-de-l-esglesia-de-sant-marti-de-provencals_99400454947.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121249550043-07-93_1.optimized.1a7cad8e.jpg;Point;428700.7748;4587961.552;42.87007748;45.87961552
Tilúler argentat del passeig de la Bonanova;Pg Bonanova,92;Sarrià;Sarrià-Sant Gervasi;08017;https://www.barcelona.cat/ca/que-hacer-en-bcn/parques-y-jardines/arboles-de-interes-local/arbre-d-interes-local-tell-argentat-pg-bonanova-92_99400454943.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061014280073-05-94_11.optimized.c6f1232c.jpg;Point;426752.8496;4583700.196;42.67528496;45.83700196
Tarongers de l'Esglèsia de Sant Martí de Provençals;" Plaça d'Ignasi Juliol,4";Sant Martí de Provençals;Sant Martí;08020;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/tarongers-de-l-esglesia-de-sant-marti-de-provencals_99400454947.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/99400454947-arbrespalmerescitrusaurantiummartig01.321.jpg;Point;432891.6645;4585781.333;43.28916645;45.85781333
Paraseneg¤lies de la  Plaça Molina;" Plaça de Molina,9999";Sant Gervasi - Galvany;Sarrià-Sant Gervasi;08006;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/parasenegalies-de-la-placa-molina_99400454950.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251127020151-05-10_1.optimized.cb5eb619.jpg;Point;428703.9676;4583625.098;42.87039676;45.83625098
Huingan del carrer Joaquim Blume;Carrer de Joaquim Blume,2;el Poble-sec;Sants-Montjuíc;08004;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/huingan-del-carrer-joaquim-blume_99400454952.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251243200110-03-96_11.optimized.b604d403.jpg;Point;429362.7439;4580410.46;42.93627439;45.8041046
Roure cerrioide de la Font de Les Planes;Carretera de Vallvidrera a les Planes,107;Vallvidrera, el Tibidabo i les Planes;Sarrià-Sant Gervasi;08017;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/roure-cerrioide-de-la-font-de-les-planes_99400454954.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251112300156-05-12-web.optimized.eea7179f.jpg;Point;423865.0517;4586723.041;42.38650517;45.867230410000005
Alvocater de la  Plaça de Can Bruixa;Travessera de les Corts,202;les Corts;Les Corts;08028;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/alvocater-de-la-placa-de-can-bruixa_99400455082.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610270849410146-04-03_1.optimized.5f7c5355.jpg;Point;427323.9345;4581710.561;42.73239345;45.81710561
S·fora de la  Plaça Santa EnGràcia;" Plaça de Santa EnGràcia,3";la Prosperitat;Nou Barris;08016;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/sofora-de-la-placa-santa-engracia_99400455083.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610071253380089-08-94_1.optimized.11d360b0.jpg;Point;431547.7451;4588255.548;43.15477451;45.88255548000001
Roure blanc mexic¤ de la Ciutadella;Passeig de Pujades,16;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;08018;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/roure-blanc-mexica-de-la-ciutadella_99400454956.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610201310240130-01-97_1.optimized.62471630.jpg;Point;431980.1284;4582248.537;43.19801284;45.822485369999995
Plàtan dels jardins de la Vilúla Amèlia;Carrer d'Ifni,16;Sarrià;Sarrià-Sant Gervasi;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platan-dels-jardins-de-la-vil-la-amelia_99400454964.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061003100142-05-03_1.optimized.fd40a23e.jpg;Point;426668.1696;4582718.103;42.666816960000006;45.82718103
Pi pinyer del Casal de Gent Gran Bascònia;Carrer de Malats,39;Sant Andreu;Sant Andreu;08030;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pi-pinyer-del-casal-de-gent-gran-basconia_99400454971.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610071245290122-09-96_1.optimized.9c34008e.jpg;Point;432109.2768;4587493.368;43.21092768;45.87493368
Xicrandes de la  Plaça Sagrada Família;" Plaça de la Sagrada Família,9999";la Sagrada Família;Eixample;08013;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/xicrandes-de-la-placa-sagrada-familia_99400454975.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610141104510127-02-97_11.optimized.5f131764.jpg;Point;430883.3884;4583783.393;43.08833884;45.83783393
Eucaliptus blanc del parc del Castell de l'Oreneta;Carrer de Joan Orp¡,16;Sarrià;Sarrià-Sant Gervasi;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eucaliptus-blanc-del-parc-del-castell-de-l-oreneta_99400455015.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061101500124-05-97_1.optimized.e8d655a4.jpg;Point;425709.1308;4583294.241;42.57091308;45.83294241
Eucaliptus blanc de la Vilúla Amèlia;Carrer de Santa Amèlia,2;Sarrià;Sarrià-Sant Gervasi;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eucaliptus-blanc-de-la-vil-la-amelia_99400455016.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061019420094-05-94_1.optimized.15d417d5.jpg;Point;426655.2777;4582749.545;42.66552777;45.82749545
Washingtònies de la  Plaça de la Torre Llobeta;Carrer de Santa Fe,2;Vilapicina i la Torre Llobeta;Nou Barris;08031;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/washingtonies-de-la-placa-de-la-torre-llobeta_99400454984.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121244010086-08-94_1.optimized.a343128a.jpg;Point;430971.81;4586445.358;43.097181;45.86445358
Eucaliptus vermells del carrer Germans Serra;Carrer dels Germans Serra,1;el Besòs i el Maresme;Sant Martí;08019;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eucaliptus-vermells-del-carrer-germans-serra_99400455017.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610111024140020-10-93_1.optimized.b8bbf93c.jpg;Point;434267.5342;4585433.734;43.42675342;45.85433734
Washingtònies del carrer Camil Fabra;Carrer de Camil Fabra,16;Sant Andreu;Sant Andreu;08030;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/washingtonies-del-carrer-camil-fabra_99400454985.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061511250004-09-93_1.optimized.087fb5fb.jpg;Point;432081.2132;4586746.851;43.20812132;45.867468509999995
Eritrina dels jardins del Teatre Grec;Passeig de Santa Madrona,30;el Poble-sec;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eritrina-dels-jardins-del-teatre-grec_99400455020.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061435140023-03-93_1.optimized.78cdcb9a.jpg;Point;429633.2393;4580093.396;42.96332393;45.800933959999995
Washingtònies de la  Plaça del Dr. Letamendi;Carrer d'Aragó,215;l'Antiga Esquerra de l'Eixample;Eixample;08007;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/washingtonies-de-la-placa-del-dr-letamendi_99400454987.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610141010010040-02-93_1.optimized.bb63fa89.jpg;Point;429801.2103;4582288.804;42.98012103;45.822888039999995
Washingtònies dels jardins de Can Farrero;Carrer dels Alts Forns,74;la Marina de Port;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platans-i-washingtonies-dels-jardins-de-can-farrero_99400454988.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610200928230100-03-94_2_Washingtonia-robusta.optimized.b6b54a65.jpg;Point;428223.3463;4578903.996;42.82233463;45.789039960000004
Plàtans dels jardins de Can Farrero;Carrer de la Mare de Déu de Port,241;la Marina de Port;Sants-Montjuíc;08038;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platans-i-washingtonies-dels-jardins-de-can-farrero_99400454965.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610270906110100-03-94_1_Platanus-hispanica.optimized.eb2ea686.jpg;Point;428227.4743;4578864.652;42.82274743;45.78864652
Tipuanes del passatge Maluquer;Passatge de Maluquer,4;Sant Gervasi - la Bonanova;Sarrià-Sant Gervasi;08022;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/tipuanes-del-passatge-maluquer_99400454992.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251102350163-05-13_1.optimized.e1ba9985.jpg;Point;427881.0116;4584483.629;42.788101160000004;45.844836289999996
Tipuanes de la  Plaça Virrei Amat;" Plaça del Virrei Amat,9";Vilapicina i la Torre Llobeta;Nou Barris;08016;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/tipuanes-de-la-placa-virrei-amat_99400454993.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121227130123-08-96_1.optimized.edf7669c.jpg;Point;431056.0321;4586838.71;43.10560321;45.8683871
Pi pinyer del carrer Bosch i Gimpera;Carrer de Bosch i Gimpera,5;Pedralbes;Les Corts;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pi-pinyer-del-carrer-bosch-i-gimpera_99400454997.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610011039100111-04-96_1.optimized.67d1ba57.jpg;Point;426303.1861;4582838.944;42.630318609999996;45.82838944
Pineda del Parc del Turó de la Peira;Carrer de Cam¢s,1;el Turó de la Peira;Nou Barris;08031;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pineda-del-parc-del-turo-de-la-peira_99400455001.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121232280041-08-93_1.optimized.4848fc50.jpg;Point;430199.1104;4587228.202;43.019911040000004;45.87228201999999
Alzina de Santa Maria de Vallvidrera;Carretera de l'Esglèsia,5;Vallvidrera, el Tibidabo i les Planes;Sarrià-Sant Gervasi;08017;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/alzina-de-santa-maria-de-vallvidrera_99400454961.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061357530157-05-12_1.optimized.0fac6cf2.jpg;Point;424948.6223;4585577.734;42.494862229999995;45.85577734
Plàtan del carrer Cantàbria;Carrer de Cantàbria,71;la Verneda i la Pau;Sant Martí;08020;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platan-del-carrer-cantabria_99400454963.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610111016060129-10-97_1.optimized.2b40857c.jpg;Point;433053.8269;4586100.925;43.30538269;45.861009249999995
Plàtan oriental de la Universitat;Gran Via de les Corts Catalanes,585;l'Antiga Esquerra de l'Eixample;Eixample;08007;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platan-oriental-de-la-universitat_99400454967.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121340070003-02-93_1.optimized.b2769d21.jpg;Point;430108.2393;4581985.281;43.01082393;45.81985281000001
Plàtans de les Rambles;Carrer la Rambla,142;el Barri Gòtic;Ciutat Vella;08002;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/platans-de-les-rambles_99400454968.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610250947090152-01-10_1.optimized.f06108cb.jpg;Point;430623.3944;4581870.634;43.06233944;45.81870634
Pinus roxburghii de l'Av. Diagonal;Avinguda Diagonal,652;les Corts;Les Corts;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pinus-roxburghii-de-l-av-diagonal_99400454970.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251024480042-04-93_1.optimized.4db88f77.jpg;Point;427391.2417;4582385.613;42.739124170000004;45.823856129999996
Palmera del Senegal de la  Plaça d'Urquinaona;" Plaça d'Urquinaona,6";la Dreta de l'Eixample;Eixample;08010;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/palmera-del-senegal-de-la-placa-d-urquinaona_99400455006.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610141216530012-02-93_1.optimized.909e708d.jpg;Point;430891.0407;4582324.737;43.089104070000005;45.82324737
Datiler de la Casa de l'Ardiaca;Carrer de Santa Llúcia,1;el Barri Gòtic;Ciutat Vella;08002;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/datiler-de-la-casa-de-l-ardiaca_99400455014.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610250957530002-01-93_1.optimized.3931b891.jpg;Point;431078.707;4581731.056;43.1078707;45.817310559999996
Eucaliptus vermell de la  Plaça de les Caramelles;" Plaça de les Caramelles,5";el Raval;Ciutat Vella;08001;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eucaliptus-vermell-de-la-placa-de-les-caramelles_99400455018.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610201022410052-01-94_1.optimized.aa9dac2d.jpg;Point;430411.0315;4581542.693;43.04110315;45.81542693
Eucaliptus vermell de la Guineueta;Carrer de la Gasela,23;la Guineueta;Nou Barris;08042;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/eucaliptus-vermell-de-la-guineueta_99400455019.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061446470018-08-93_1.optimized.c92f24f1.jpg;Point;430514.9884;4587935.545;43.05149884;45.87935545
Còcul de l'Arxiu Joan Maragall;Carrer d'Alfons XII,79;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;08006;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/cocul-de-l-arxiu-joan-maragall_99400455024.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610031055440077-05-94_1.optimized.7996d2d2.jpg;Point;428688.8528;4583567.401;42.86888528;45.83567401
Cedres dels jardins del Palau Reial de Pedralbes;Avinguda Diagonal,686;Pedralbes;Les Corts;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/cedres-dels-jardins-del-palau-reial-de-pedralbes_99400455027.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610251042180045-04-93_1.optimized.f778bad8.jpg;Point;426246.4032;4582213.414;42.62464032;45.822134139999996
Lledoner del carrer Casp;Carrer de Casp,49;la Dreta de l'Eixample;Eixample;08010;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/lledoner-del-carrer-casp_99400455065.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610200921590140-02-98_1.optimized.70c3e862.jpg;Point;431008.5573;4582664.684;43.10085573;45.82664684
Lagunària dels jardins del Teatre Grec;Passatge de Martras,26;el Poble-sec;Sants-Montjuíc;08004;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/lagunaria-dels-jardins-del-teatre-grec_99400455071.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061502000010-03-93_1.optimized.e11861b7.jpg;Point;429703.7177;4580150.781;42.97037177;45.801507810000004
Grevillea de la Via Augusta;Via Augusta,241;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;08021;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/grevillea-de-la-via-augusta_99400455072.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/99400455072-arbrespalmeresgrevillearobustasarriag01.optimized.7141.jpg;Point;427685.0246;4583286.568;42.76850246;45.83286568
Ginkgo dels jardins de la Universitat;Carrer d'Aribau,16;l'Antiga Esquerra de l'Eixample;Eixample;08011;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/ginkgo-dels-jardins-de-la-universitat_99400455073.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610200911030059-02-94_1.optimized.333d2948.jpg;Point;429986.1055;4581997.23;42.99861055;45.8199723
Garrofer de la  Plaça de la Natura del Park Güell;Carrer d'Olot,15;la Salut;Gràcia;08024;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/garrofer-de-la-placa-de-la-natura-del-park-guell_99400455078.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610031329390132-06-97_1.optimized.02b70215.jpg;Point;429204.5985;4585082.556;42.92045985;45.85082556
Arbres de l'amor de la  Plaça Joanic;Carrer de Bruniquer,59;la Vila de Gràcia;Gràcia;08024;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbres-de-l-amor-de-la-placa-joanic_99400455041.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610031323050118-06-96_5.optimized.4cfaff2a.jpg;Point;429978.1772;4584126.287;42.99781772;45.841262869999994
Arbre de l'amor del Turó de la Rovira;Carrer del Panorama,25;Can Baró;Horta-Guinardó;08032;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/arbre-de-l-amor-del-turo-de-la-rovira_99400455042.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610121256330080-07-94_1.optimized.bc5a8afd.jpg;Point;430164.489;4585614.833;43.0164489;45.856148329999996
Pebrer bord dels jardins de la Vilúla Amèlia;Carrer d'Eduardo Conde,8;Sarrià;Sarrià-Sant Gervasi;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/pebrer-bord-dels-jardins-de-la-vil-la-amelia_99400455048.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610031214140035-05-93_1.optimized.c60f0bf0.jpg;Point;426594.8143;4582665.773;42.65948143;45.82665773
Palmeres can¤ries de la Vilúla Amèlia;Carrer de Santa Amèlia,2;Sarrià;Sarrià-Sant Gervasi;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/palmeres-canaries-de-la-vil-la-amelia_99400455052.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610061442250098-05-94_1.optimized.8f13be6a.jpg;Point;426634.7359;4582710.892;42.66347359;45.82710892
Nolines de la Creu de Pedralbes;Avinguda d'Esplugues,119;Pedralbes;Les Corts;08034;https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parcs-i-jardins/arbres-interes-local/nolines-de-la-creu-de-pedralbes_99400455055.html;https://estatics-nasia.dtibcn.cat/nasia-pro/media/201610270840380007-04-93_1.optimized.de89ca68.jpg;Point;425884.2732;4583031.97;42.58842732;45.8303197
