lat;long;value;UoMDefinition;propertyDefinition;phenomenonTime;resultTime
52.5483283996582;13.40782165527344;0.05000000074505806;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T19:00:00;2024-09-21T19:00:00
52.5483283996582;13.40782165527344;0.03999999910593033;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T20:00:00;2024-09-21T20:00:00
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T21:00:00;2024-09-21T21:00:00
52.5483283996582;13.40782165527344;0.02999999932944775;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T22:00:00;2024-09-21T22:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-21T23:00:00;2024-09-21T23:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T00:00:00;2024-09-22T00:00:00
52.5483283996582;13.40782165527344;0.009999999776482582;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T01:00:00;2024-09-22T01:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T02:00:00;2024-09-22T02:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T03:00:00;2024-09-22T03:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T04:00:00;2024-09-22T04:00:00
52.5483283996582;13.40782165527344;0;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T05:00:00;2024-09-22T05:00:00
52.5483283996582;13.40782165527344;0.01999999955296516;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T06:00:00;2024-09-22T06:00:00
52.5483283996582;13.40782165527344;0.07999999821186066;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T07:00:00;2024-09-22T07:00:00
52.5483283996582;13.40782165527344;0.1700000017881393;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T08:00:00;2024-09-22T08:00:00
52.5483283996582;13.40782165527344;0.2599999904632568;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T09:00:00;2024-09-22T09:00:00
52.5483283996582;13.40782165527344;0.3400000035762787;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T10:00:00;2024-09-22T10:00:00
52.5483283996582;13.40782165527344;0.3899999856948853;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T11:00:00;2024-09-22T11:00:00
52.5483283996582;13.40782165527344;0.4099999964237213;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T12:00:00;2024-09-22T12:00:00
52.5483283996582;13.40782165527344;0.3899999856948853;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T13:00:00;2024-09-22T13:00:00
52.5483283996582;13.40782165527344;0.3400000035762787;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T14:00:00;2024-09-22T14:00:00
52.5483283996582;13.40782165527344;0.2599999904632568;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T15:00:00;2024-09-22T15:00:00
52.5483283996582;13.40782165527344;0.1299999952316284;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T16:00:00;2024-09-22T16:00:00
52.5483283996582;13.40782165527344;0.05000000074505806;http://qudt.org/vocab/unit/MilliM;https://w3id.org/ad4gd/water-quality/properties/reference-evapotranspiration;2024-09-22T17:00:00;2024-09-22T17:00:00
