dia;estaci;nivell_absolut;percentatge_volum_embassat;volum_embassat
2025-01-15T00:00:00.000;Embassament de Riudecanyes;205.27;23.5;1.25
2025-01-15T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.12;17.3;10.58
2025-01-15T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.06;51.8;12.64
2025-01-15T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.51;34.7;27.79
2025-01-15T00:00:00.000;Embassament de Sau (Vilanova de Sau);385.12;12.4;20.51
2025-01-15T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.15;9.6;1.18
2025-01-14T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.14;17.4;10.6
2025-01-14T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.15;9.6;1.18
2025-01-14T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.11;93.3;3.49
2025-01-14T00:00:00.000;Embassament de Riudecanyes;205.26;23.4;1.25
2025-01-14T00:00:00.000;Embassament de Sau (Vilanova de Sau);385.45;12.8;21.12
2025-01-14T00:00:00.000;Embassament de Susqueda (Osor);316.89;37.4;87.09
2025-01-14T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.05;51.8;12.63
2025-01-14T00:00:00.000;Embassament de la Baells (Cercs);614.95;57.7;63.14
2025-01-14T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.54;34.8;27.83
2025-01-13T00:00:00.000;Embassament de la Baells (Cercs);615.02;57.9;63.32
2025-01-13T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.56;34.8;27.86
2025-01-13T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.16;9.7;1.18
2025-01-13T00:00:00.000;Embassament de Sau (Vilanova de Sau);385.77;13.1;21.73
2025-01-13T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.05;51.8;12.63
2025-01-13T00:00:00.000;Embassament de Riudecanyes;205.26;23.4;1.25
2025-01-13T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.15;17.4;10.61
2025-01-13T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.12;93.5;3.5
2025-01-13T00:00:00.000;Embassament de Susqueda (Osor);316.77;37.2;86.73
2025-01-12T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.17;17.4;10.63
2025-01-12T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.03;51.7;12.62
2025-01-12T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.13;93.6;3.5
2025-01-12T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2025-01-12T00:00:00.000;Embassament de Riudecanyes;205.26;23.4;1.25
2025-01-12T00:00:00.000;Embassament de la Baells (Cercs);615.08;58;63.47
2025-01-12T00:00:00.000;Embassament de Susqueda (Osor);316.63;37.1;86.35
2025-01-12T00:00:00.000;Embassament de Sau (Vilanova de Sau);386.08;13.5;22.33
2025-01-12T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.58;34.9;27.89
2025-01-11T00:00:00.000;Embassament de Riudecanyes;205.26;23.4;1.25
2025-01-11T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.13;93.6;3.5
2025-01-11T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);520.01;51.7;12.59
2025-01-11T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.61;34.9;27.92
2025-01-11T00:00:00.000;Embassament de la Baells (Cercs);615.13;58.1;63.62
2025-01-11T00:00:00.000;Embassament de Sau (Vilanova de Sau);386.4;13.9;22.94
2025-01-11T00:00:00.000;Embassament de Susqueda (Osor);316.48;36.9;85.91
2025-01-11T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2025-01-11T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.19;17.4;10.66
2025-01-10T00:00:00.000;Embassament de Riudecanyes;205.25;23.4;1.25
2025-01-10T00:00:00.000;Embassament de la Baells (Cercs);615.19;58.3;63.76
2025-01-10T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.14;93.8;3.51
2025-01-10T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.2;17.5;10.67
2025-01-10T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.99;51.6;12.57
2025-01-10T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.63;34.9;27.94
2025-01-10T00:00:00.000;Embassament de Sau (Vilanova de Sau);386.7;14.2;23.53
2025-01-10T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-10T00:00:00.000;Embassament de Susqueda (Osor);316.32;36.7;85.48
2025-01-09T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.96;51.5;12.55
2025-01-09T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.65;35;27.97
2025-01-09T00:00:00.000;Embassament de Susqueda (Osor);316.22;36.6;85.19
2025-01-09T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.15;93.9;3.51
2025-01-09T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-09T00:00:00.000;Embassament de Riudecanyes;205.24;23.4;1.24
2025-01-09T00:00:00.000;Embassament de Sau (Vilanova de Sau);386.94;14.5;24.01
2025-01-09T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.23;17.5;10.7
2025-01-09T00:00:00.000;Embassament de la Baells (Cercs);615.24;58.4;63.9
2025-01-08T00:00:00.000;Embassament de la Baells (Cercs);615.3;58.5;64.04
2025-01-08T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-08T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.24;17.5;10.71
2025-01-08T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.16;94.1;3.52
2025-01-08T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.94;51.4;12.52
2025-01-08T00:00:00.000;Embassament de Susqueda (Osor);316.18;36.5;85.09
2025-01-08T00:00:00.000;Embassament de Riudecanyes;205.24;23.4;1.24
2025-01-08T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.14;14.8;24.42
2025-01-08T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.67;35;28
2025-01-07T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.25;17.5;10.72
2025-01-07T00:00:00.000;Embassament de Susqueda (Osor);316.13;36.5;84.93
2025-01-07T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.19;94.6;3.54
2025-01-07T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-07T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.69;35;28.03
2025-01-07T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.91;51.3;12.5
2025-01-07T00:00:00.000;Embassament de Riudecanyes;205.23;23.4;1.24
2025-01-07T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.36;15;24.86
2025-01-07T00:00:00.000;Embassament de la Baells (Cercs);615.35;58.6;64.18
2025-01-06T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.27;17.6;10.74
2025-01-06T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.21;95;3.55
2025-01-06T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.89;51.2;12.47
2025-01-06T00:00:00.000;Embassament de Susqueda (Osor);316.09;36.4;84.84
2025-01-06T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-06T00:00:00.000;Embassament de la Baells (Cercs);615.41;58.8;64.32
2025-01-06T00:00:00.000;Embassament de Riudecanyes;205.23;23.3;1.24
2025-01-06T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.71;35.1;28.05
2025-01-06T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.5;15.2;25.14
2025-01-05T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.86;51.1;12.45
2025-01-05T00:00:00.000;Embassament de Riudecanyes;205.22;23.3;1.24
2025-01-05T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.22;95.2;3.56
2025-01-05T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.73;35.1;28.07
2025-01-05T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.61;15.3;25.35
2025-01-05T00:00:00.000;Embassament de Susqueda (Osor);316.05;36.4;84.72
2025-01-05T00:00:00.000;Embassament de la Baells (Cercs);615.46;58.9;64.45
2025-01-05T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.28;17.6;10.75
2025-01-05T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-04T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.75;35.1;28.09
2025-01-04T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.71;15.5;25.55
2025-01-04T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.3;17.6;10.77
2025-01-04T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.22;95.2;3.56
2025-01-04T00:00:00.000;Embassament de la Baells (Cercs);615.5;59;64.55
2025-01-04T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-04T00:00:00.000;Embassament de Susqueda (Osor);316.01;36.3;84.62
2025-01-04T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.83;51;12.42
2025-01-04T00:00:00.000;Embassament de Riudecanyes;205.21;23.3;1.24
2025-01-03T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.76;35.1;28.12
2025-01-03T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.81;50.9;12.4
2025-01-03T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.31;17.7;10.79
2025-01-03T00:00:00.000;Embassament de Riudecanyes;205.21;23.3;1.24
2025-01-03T00:00:00.000;Embassament de la Baells (Cercs);615.54;59.1;64.66
2025-01-03T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.23;95.4;3.57
2025-01-03T00:00:00.000;Embassament de Susqueda (Osor);316;36.3;84.57
2025-01-03T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.83;15.6;25.79
2025-01-03T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.18;9.7;1.18
2025-01-02T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.25;95.7;3.58
2025-01-02T00:00:00.000;Embassament de Riudecanyes;205.2;23.2;1.24
2025-01-02T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2025-01-02T00:00:00.000;Embassament de Susqueda (Osor);316.04;36.3;84.68
2025-01-02T00:00:00.000;Embassament de la Baells (Cercs);615.58;59.2;64.77
2025-01-02T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.32;17.7;10.8
2025-01-02T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.78;35.2;28.13
2025-01-02T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.86;15.6;25.85
2025-01-02T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.78;50.8;12.38
2025-01-01T00:00:00.000;Embassament de la Baells (Cercs);615.62;59.3;64.86
2025-01-01T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.76;50.7;12.35
2025-01-01T00:00:00.000;Embassament de Susqueda (Osor);316.13;36.5;84.95
2025-01-01T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.32;17.7;10.8
2025-01-01T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.81;15.6;25.76
2025-01-01T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.27;96;3.59
2025-01-01T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2025-01-01T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.79;35.2;28.16
2025-01-01T00:00:00.000;Embassament de Riudecanyes;205.19;23.2;1.24
2024-12-31T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.27;96.1;3.59
2024-12-31T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.75;15.5;25.64
2024-12-31T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.33;17.7;10.81
2024-12-31T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.73;50.6;12.33
2024-12-31T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2024-12-31T00:00:00.000;Embassament de Susqueda (Osor);316.23;36.6;85.21
2024-12-31T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.81;35.2;28.18
2024-12-31T00:00:00.000;Embassament de Riudecanyes;205.18;23.2;1.23
2024-12-31T00:00:00.000;Embassament de la Baells (Cercs);615.66;59.4;64.96
2024-12-30T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.35;17.7;10.83
2024-12-30T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.28;96.3;3.6
2024-12-30T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.82;35.2;28.19
2024-12-30T00:00:00.000;Embassament de Sau (Vilanova de Sau);387.84;15.6;25.83
2024-12-30T00:00:00.000;Embassament de Susqueda (Osor);316.21;36.6;85.18
2024-12-30T00:00:00.000;Embassament de Riudecanyes;205.18;23.2;1.23
2024-12-30T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2024-12-30T00:00:00.000;Embassament de la Baells (Cercs);615.7;59.4;65.06
2024-12-30T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.71;50.5;12.31
2024-12-29T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.84;35.3;28.21
2024-12-29T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.29;96.4;3.61
2024-12-29T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.04;15.9;26.23
2024-12-29T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.17;9.7;1.18
2024-12-29T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.68;50.4;12.28
2024-12-29T00:00:00.000;Embassament de Susqueda (Osor);316.11;36.4;84.89
2024-12-29T00:00:00.000;Embassament de Riudecanyes;205.17;23.2;1.23
2024-12-29T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.36;17.8;10.85
2024-12-29T00:00:00.000;Embassament de la Baells (Cercs);615.73;59.5;65.15
2024-12-28T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.66;50.3;12.26
2024-12-28T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.85;35.3;28.23
2024-12-28T00:00:00.000;Embassament de la Baells (Cercs);615.77;59.6;65.25
2024-12-28T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.24;16.1;26.64
2024-12-28T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.38;17.8;10.86
2024-12-28T00:00:00.000;Embassament de Susqueda (Osor);316.02;36.3;84.63
2024-12-28T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.16;9.7;1.18
2024-12-28T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.3;96.6;3.61
2024-12-28T00:00:00.000;Embassament de Riudecanyes;205.16;23.1;1.23
2024-12-27T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.39;17.8;10.87
2024-12-27T00:00:00.000;Embassament de la Baells (Cercs);615.81;59.7;65.34
2024-12-27T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.63;50.2;12.24
2024-12-27T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.41;16.3;27
2024-12-27T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.31;96.7;3.62
2024-12-27T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.86;35.3;28.24
2024-12-27T00:00:00.000;Embassament de Susqueda (Osor);315.92;36.2;84.35
2024-12-27T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.16;9.7;1.18
2024-12-27T00:00:00.000;Embassament de Riudecanyes;205.16;23.1;1.23
2024-12-26T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.39;17.8;10.88
2024-12-26T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.61;50.1;12.21
2024-12-26T00:00:00.000;Embassament de Riudecanyes;205.15;23.1;1.23
2024-12-26T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.88;35.3;28.26
2024-12-26T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.16;9.7;1.18
2024-12-26T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.58;16.5;27.34
2024-12-26T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.32;96.9;3.62
2024-12-26T00:00:00.000;Embassament de Susqueda (Osor);315.85;36.1;84.15
2024-12-26T00:00:00.000;Embassament de la Baells (Cercs);615.84;59.8;65.43
2024-12-25T00:00:00.000;Embassament de la Baells (Cercs);615.88;59.9;65.52
2024-12-25T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.88
2024-12-25T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.33;97;3.63
2024-12-25T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.73;16.7;27.65
2024-12-25T00:00:00.000;Embassament de Riudecanyes;205.14;23.1;1.23
2024-12-25T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.58;50;12.19
2024-12-25T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.89;35.4;28.28
2024-12-25T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.16;9.6;1.18
2024-12-25T00:00:00.000;Embassament de Susqueda (Osor);315.77;36;83.95
2024-12-24T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.9;35.4;28.29
2024-12-24T00:00:00.000;Embassament de Riudecanyes;205.13;23;1.23
2024-12-24T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.56;49.9;12.17
2024-12-24T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.15;9.6;1.18
2024-12-24T00:00:00.000;Embassament de la Baells (Cercs);615.9;59.9;65.59
2024-12-24T00:00:00.000;Embassament de Susqueda (Osor);315.7;35.9;83.75
2024-12-24T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.88
2024-12-24T00:00:00.000;Embassament de Sau (Vilanova de Sau);388.88;16.9;27.96
2024-12-24T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.34;97.2;3.63
2024-12-23T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.91;35.4;28.3
2024-12-23T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.05;17.1;28.33
2024-12-23T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.15;9.6;1.18
2024-12-23T00:00:00.000;Embassament de la Baells (Cercs);615.93;60;65.66
2024-12-23T00:00:00.000;Embassament de Riudecanyes;205.12;23;1.22
2024-12-23T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.89
2024-12-23T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.54;49.8;12.15
2024-12-23T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.36;97.6;3.65
2024-12-23T00:00:00.000;Embassament de Susqueda (Osor);315.63;35.9;83.55
2024-12-22T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.92;35.4;28.32
2024-12-22T00:00:00.000;Embassament de Riudecanyes;205.12;23;1.22
2024-12-22T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.41;17.8;10.9
2024-12-22T00:00:00.000;Embassament de Susqueda (Osor);315.54;35.8;83.31
2024-12-22T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.39;98.1;3.67
2024-12-22T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.51;49.7;12.12
2024-12-22T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.27;17.4;28.79
2024-12-22T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.15;9.6;1.18
2024-12-22T00:00:00.000;Embassament de la Baells (Cercs);615.95;60.1;65.72
2024-12-21T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.14;9.6;1.18
2024-12-21T00:00:00.000;Embassament de Susqueda (Osor);315.46;35.6;83.06
2024-12-21T00:00:00.000;Embassament de Riudecanyes;205.11;23;1.22
2024-12-21T00:00:00.000;Embassament de la Baells (Cercs);615.97;60.1;65.76
2024-12-21T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.89
2024-12-21T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.39;98.2;3.67
2024-12-21T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.93;35.4;28.33
2024-12-21T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.48;49.6;12.1
2024-12-21T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.44;17.6;29.15
2024-12-20T00:00:00.000;Embassament de Riudecanyes;205.1;22.9;1.22
2024-12-20T00:00:00.000;Embassament de la Baells (Cercs);615.98;60.1;65.8
2024-12-20T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.57;17.8;29.45
2024-12-20T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.41;17.8;10.9
2024-12-20T00:00:00.000;Embassament de Susqueda (Osor);315.34;35.5;82.75
2024-12-20T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.94;35.4;28.34
2024-12-20T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.14;9.6;1.18
2024-12-20T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.46;49.5;12.07
2024-12-20T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.4;98.4;3.68
2024-12-19T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.42;49.4;12.04
2024-12-19T00:00:00.000;Embassament de Susqueda (Osor);315.3;35.5;82.63
2024-12-19T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.94;35.4;28.35
2024-12-19T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.13;9.6;1.18
2024-12-19T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.41;98.5;3.68
2024-12-19T00:00:00.000;Embassament de Riudecanyes;205.09;22.9;1.22
2024-12-19T00:00:00.000;Embassament de la Baells (Cercs);615.99;60.1;65.82
2024-12-19T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.42;17.9;10.91
2024-12-19T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.75;18.1;29.84
2024-12-18T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.89
2024-12-18T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.38;49.2;12
2024-12-18T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.97;35.5;28.37
2024-12-18T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.13;9.6;1.17
2024-12-18T00:00:00.000;Embassament de Sau (Vilanova de Sau);389.9;18.2;30.16
2024-12-18T00:00:00.000;Embassament de Riudecanyes;205.07;22.8;1.21
2024-12-18T00:00:00.000;Embassament de Susqueda (Osor);315.24;35.4;82.46
2024-12-18T00:00:00.000;Embassament de la Baells (Cercs);615.98;60.1;65.79
2024-12-18T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.42;98.6;3.69
2024-12-17T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.4;17.8;10.88
2024-12-17T00:00:00.000;Embassament de la Baells (Cercs);615.97;60.1;65.78
2024-12-17T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.43;98.8;3.69
2024-12-17T00:00:00.000;Embassament de Susqueda (Osor);315.24;35.4;82.46
2024-12-17T00:00:00.000;Embassament de la Llosa del Cavall (Navès);780.99;35.5;28.4
2024-12-17T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.12;9.6;1.17
2024-12-17T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.04;18.4;30.45
2024-12-17T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.33;49;11.95
2024-12-17T00:00:00.000;Embassament de Riudecanyes;205.05;22.8;1.21
2024-12-16T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.12;9.6;1.17
2024-12-16T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.19;18.6;30.79
2024-12-16T00:00:00.000;Embassament de la Baells (Cercs);615.97;60.1;65.75
2024-12-16T00:00:00.000;Embassament de Susqueda (Osor);315.2;35.3;82.36
2024-12-16T00:00:00.000;Embassament de Riudecanyes;205.03;22.7;1.21
2024-12-16T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.01;35.5;28.43
2024-12-16T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.39;17.8;10.87
2024-12-16T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.28;48.8;11.91
2024-12-16T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.43;98.9;3.7
2024-12-15T00:00:00.000;Embassament de Riudecanyes;205.02;22.7;1.21
2024-12-15T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.44;99.1;3.71
2024-12-15T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.37;17.8;10.85
2024-12-15T00:00:00.000;Embassament de la Baells (Cercs);615.95;60.1;65.73
2024-12-15T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.02;35.6;28.45
2024-12-15T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.29;18.8;31.01
2024-12-15T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.11;9.6;1.17
2024-12-15T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.23;48.7;11.86
2024-12-15T00:00:00.000;Embassament de Susqueda (Osor);315.19;35.3;82.32
2024-12-14T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.34;17.7;10.82
2024-12-14T00:00:00.000;Embassament de Susqueda (Osor);315.17;35.3;82.27
2024-12-14T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.1;9.6;1.17
2024-12-14T00:00:00.000;Embassament de la Baells (Cercs);615.93;60;65.67
2024-12-14T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.04;35.6;28.47
2024-12-14T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.45;99.3;3.71
2024-12-14T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.31;18.8;31.05
2024-12-14T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.18;48.5;11.82
2024-12-14T00:00:00.000;Embassament de Riudecanyes;205;22.6;1.2
2024-12-13T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.09;9.6;1.17
2024-12-13T00:00:00.000;Embassament de Susqueda (Osor);315.16;35.3;82.24
2024-12-13T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.05;35.6;28.49
2024-12-13T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.31;17.7;10.78
2024-12-13T00:00:00.000;Embassament de Sant Ponç (Clariana de Cardener);519.13;48.3;11.77
2024-12-13T00:00:00.000;Embassament de Sau (Vilanova de Sau);390.29;18.8;31
2024-12-13T00:00:00.000;Embassament de Foix (Castellet i la Gornal);100.45;99.1;3.71
2024-12-13T00:00:00.000;Embassament de Riudecanyes;204.98;22.6;1.2
2024-12-13T00:00:00.000;Embassament de la Baells (Cercs);615.92;60;65.63
2024-12-12T00:00:00.000;Embassament de Siurana (Cornudella de Montsant);460.08;9.5;1.17
2024-12-12T00:00:00.000;Embassament de la Baells (Cercs);615.9;59.9;65.59
2024-12-12T00:00:00.000;Embassament de Susqueda (Osor);315.18;35.3;82.3
2024-12-12T00:00:00.000;Embassament de Darnius Boadella (Darnius);136.27;17.6;10.75
2024-12-12T00:00:00.000;Embassament de Riudecanyes;204.95;22.5;1.2
2024-12-12T00:00:00.000;Embassament de la Llosa del Cavall (Navès);781.06;35.6;28.49
